"packet"	"utc"	"src"	"dst"	"sport"	"dport"	"proto"	"flags"	"payload_bytes"	"ip_bytes"	"payload_prefix_hex"
"1051"	"2026-08-24T02:29:10.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40235"	"443"	"tcp"	"17"	"0"	"40"	""
"1052"	"2026-08-24T02:29:10.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40235"	"tcp"	"17"	"0"	"40"	""
"1053"	"2026-08-24T02:29:20+00:00"	"10.70.0.66"	"203.0.113.66"	"40236"	"443"	"tcp"	"2"	"0"	"40"	""
"1054"	"2026-08-24T02:29:20.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40236"	"tcp"	"18"	"0"	"40"	""
"1055"	"2026-08-24T02:29:20.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40236"	"443"	"tcp"	"16"	"0"	"40"	""
"1056"	"2026-08-24T02:29:20.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40236"	"443"	"tcp"	"24"	"50087"	"50127"	"504f5354202f75706c6f61642f31313620485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a515151515151515151515151515151515151515151515151515151515151515151"
"1057"	"2026-08-24T02:29:20.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40236"	"tcp"	"24"	"2"	"42"	"4f4b"
"1058"	"2026-08-24T02:29:20.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40236"	"443"	"tcp"	"17"	"0"	"40"	""
"1059"	"2026-08-24T02:29:20.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40236"	"tcp"	"17"	"0"	"40"	""
"1060"	"2026-08-24T02:29:30+00:00"	"10.70.0.66"	"203.0.113.66"	"40237"	"443"	"tcp"	"2"	"0"	"40"	""
"1061"	"2026-08-24T02:29:30.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40237"	"tcp"	"18"	"0"	"40"	""
"1062"	"2026-08-24T02:29:30.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40237"	"443"	"tcp"	"16"	"0"	"40"	""
"1063"	"2026-08-24T02:29:30.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40237"	"443"	"tcp"	"24"	"50087"	"50127"	"504f5354202f75706c6f61642f31313720485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a525252525252525252525252525252525252525252525252525252525252525252"
"1064"	"2026-08-24T02:29:30.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40237"	"tcp"	"24"	"2"	"42"	"4f4b"
"1065"	"2026-08-24T02:29:30.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40237"	"443"	"tcp"	"17"	"0"	"40"	""
"1066"	"2026-08-24T02:29:30.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40237"	"tcp"	"17"	"0"	"40"	""
"1067"	"2026-08-24T02:29:40+00:00"	"10.70.0.66"	"203.0.113.66"	"40238"	"443"	"tcp"	"2"	"0"	"40"	""
"1068"	"2026-08-24T02:29:40.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40238"	"tcp"	"18"	"0"	"40"	""
"1069"	"2026-08-24T02:29:40.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40238"	"443"	"tcp"	"16"	"0"	"40"	""
"1070"	"2026-08-24T02:29:40.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40238"	"443"	"tcp"	"24"	"50087"	"50127"	"504f5354202f75706c6f61642f31313820485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a535353535353535353535353535353535353535353535353535353535353535353"
"1071"	"2026-08-24T02:29:40.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40238"	"tcp"	"24"	"2"	"42"	"4f4b"
"1072"	"2026-08-24T02:29:40.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40238"	"443"	"tcp"	"17"	"0"	"40"	""
"1073"	"2026-08-24T02:29:40.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40238"	"tcp"	"17"	"0"	"40"	""
"1074"	"2026-08-24T02:29:50+00:00"	"10.70.0.66"	"203.0.113.66"	"40239"	"443"	"tcp"	"2"	"0"	"40"	""
"1075"	"2026-08-24T02:29:50.001000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40239"	"tcp"	"18"	"0"	"40"	""
"1076"	"2026-08-24T02:29:50.002000+00:00"	"10.70.0.66"	"203.0.113.66"	"40239"	"443"	"tcp"	"16"	"0"	"40"	""
"1077"	"2026-08-24T02:29:50.003000+00:00"	"10.70.0.66"	"203.0.113.66"	"40239"	"443"	"tcp"	"24"	"50087"	"50127"	"504f5354202f75706c6f61642f31313920485454502f312e300d0a486f73743a20657866696c2e65766964656e63652e6578616d706c652e746573740d0a436f6e74656e742d4c656e6774683a2035303030300d0a0d0a545454545454545454545454545454545454545454545454545454545454545454"
"1078"	"2026-08-24T02:29:50.004000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40239"	"tcp"	"24"	"2"	"42"	"4f4b"
"1079"	"2026-08-24T02:29:50.005000+00:00"	"10.70.0.66"	"203.0.113.66"	"40239"	"443"	"tcp"	"17"	"0"	"40"	""
"1080"	"2026-08-24T02:29:50.006000+00:00"	"203.0.113.66"	"10.70.0.66"	"443"	"40239"	"tcp"	"17"	"0"	"40"	""
"1081"	"2026-08-24T02:40:00+00:00"	"10.70.0.66"	"10.70.1.1"	"40240"	"22"	"tcp"	"2"	"0"	"40"	""
"1082"	"2026-08-24T02:40:00.001000+00:00"	"10.70.1.1"	"10.70.0.66"	"22"	"40240"	"tcp"	"18"	"0"	"40"	""
"1083"	"2026-08-24T02:40:00.002000+00:00"	"10.70.0.66"	"10.70.1.1"	"40240"	"22"	"tcp"	"16"	"0"	"40"	""
"1084"	"2026-08-24T02:40:00.003000+00:00"	"10.70.0.66"	"10.70.1.1"	"40240"	"22"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1085"	"2026-08-24T02:40:00.004000+00:00"	"10.70.1.1"	"10.70.0.66"	"22"	"40240"	"tcp"	"24"	"2"	"42"	"4f4b"
"1086"	"2026-08-24T02:40:00.005000+00:00"	"10.70.0.66"	"10.70.1.1"	"40240"	"22"	"tcp"	"17"	"0"	"40"	""
"1087"	"2026-08-24T02:40:00.006000+00:00"	"10.70.1.1"	"10.70.0.66"	"22"	"40240"	"tcp"	"17"	"0"	"40"	""
"1088"	"2026-08-24T02:40:10+00:00"	"10.70.0.66"	"10.70.1.2"	"40241"	"445"	"tcp"	"2"	"0"	"40"	""
"1089"	"2026-08-24T02:40:10.001000+00:00"	"10.70.1.2"	"10.70.0.66"	"445"	"40241"	"tcp"	"18"	"0"	"40"	""
"1090"	"2026-08-24T02:40:10.002000+00:00"	"10.70.0.66"	"10.70.1.2"	"40241"	"445"	"tcp"	"16"	"0"	"40"	""
"1091"	"2026-08-24T02:40:10.003000+00:00"	"10.70.0.66"	"10.70.1.2"	"40241"	"445"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1092"	"2026-08-24T02:40:10.004000+00:00"	"10.70.1.2"	"10.70.0.66"	"445"	"40241"	"tcp"	"24"	"2"	"42"	"4f4b"
"1093"	"2026-08-24T02:40:10.005000+00:00"	"10.70.0.66"	"10.70.1.2"	"40241"	"445"	"tcp"	"17"	"0"	"40"	""
"1094"	"2026-08-24T02:40:10.006000+00:00"	"10.70.1.2"	"10.70.0.66"	"445"	"40241"	"tcp"	"17"	"0"	"40"	""
"1095"	"2026-08-24T02:40:20+00:00"	"10.70.0.66"	"10.70.1.3"	"40242"	"3389"	"tcp"	"2"	"0"	"40"	""
"1096"	"2026-08-24T02:40:20.001000+00:00"	"10.70.1.3"	"10.70.0.66"	"3389"	"40242"	"tcp"	"18"	"0"	"40"	""
"1097"	"2026-08-24T02:40:20.002000+00:00"	"10.70.0.66"	"10.70.1.3"	"40242"	"3389"	"tcp"	"16"	"0"	"40"	""
"1098"	"2026-08-24T02:40:20.003000+00:00"	"10.70.0.66"	"10.70.1.3"	"40242"	"3389"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1099"	"2026-08-24T02:40:20.004000+00:00"	"10.70.1.3"	"10.70.0.66"	"3389"	"40242"	"tcp"	"24"	"2"	"42"	"4f4b"
"1100"	"2026-08-24T02:40:20.005000+00:00"	"10.70.0.66"	"10.70.1.3"	"40242"	"3389"	"tcp"	"17"	"0"	"40"	""
"1101"	"2026-08-24T02:40:20.006000+00:00"	"10.70.1.3"	"10.70.0.66"	"3389"	"40242"	"tcp"	"17"	"0"	"40"	""
"1102"	"2026-08-24T02:40:30+00:00"	"10.70.0.66"	"10.70.1.4"	"40243"	"22"	"tcp"	"2"	"0"	"40"	""
"1103"	"2026-08-24T02:40:30.001000+00:00"	"10.70.1.4"	"10.70.0.66"	"22"	"40243"	"tcp"	"18"	"0"	"40"	""
"1104"	"2026-08-24T02:40:30.002000+00:00"	"10.70.0.66"	"10.70.1.4"	"40243"	"22"	"tcp"	"16"	"0"	"40"	""
"1105"	"2026-08-24T02:40:30.003000+00:00"	"10.70.0.66"	"10.70.1.4"	"40243"	"22"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1106"	"2026-08-24T02:40:30.004000+00:00"	"10.70.1.4"	"10.70.0.66"	"22"	"40243"	"tcp"	"24"	"2"	"42"	"4f4b"
"1107"	"2026-08-24T02:40:30.005000+00:00"	"10.70.0.66"	"10.70.1.4"	"40243"	"22"	"tcp"	"17"	"0"	"40"	""
"1108"	"2026-08-24T02:40:30.006000+00:00"	"10.70.1.4"	"10.70.0.66"	"22"	"40243"	"tcp"	"17"	"0"	"40"	""
"1109"	"2026-08-24T02:40:40+00:00"	"10.70.0.66"	"10.70.1.5"	"40244"	"445"	"tcp"	"2"	"0"	"40"	""
"1110"	"2026-08-24T02:40:40.001000+00:00"	"10.70.1.5"	"10.70.0.66"	"445"	"40244"	"tcp"	"18"	"0"	"40"	""
"1111"	"2026-08-24T02:40:40.002000+00:00"	"10.70.0.66"	"10.70.1.5"	"40244"	"445"	"tcp"	"16"	"0"	"40"	""
"1112"	"2026-08-24T02:40:40.003000+00:00"	"10.70.0.66"	"10.70.1.5"	"40244"	"445"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1113"	"2026-08-24T02:40:40.004000+00:00"	"10.70.1.5"	"10.70.0.66"	"445"	"40244"	"tcp"	"24"	"2"	"42"	"4f4b"
"1114"	"2026-08-24T02:40:40.005000+00:00"	"10.70.0.66"	"10.70.1.5"	"40244"	"445"	"tcp"	"17"	"0"	"40"	""
"1115"	"2026-08-24T02:40:40.006000+00:00"	"10.70.1.5"	"10.70.0.66"	"445"	"40244"	"tcp"	"17"	"0"	"40"	""
"1116"	"2026-08-24T02:40:50+00:00"	"10.70.0.66"	"10.70.1.6"	"40245"	"3389"	"tcp"	"2"	"0"	"40"	""
"1117"	"2026-08-24T02:40:50.001000+00:00"	"10.70.1.6"	"10.70.0.66"	"3389"	"40245"	"tcp"	"18"	"0"	"40"	""
"1118"	"2026-08-24T02:40:50.002000+00:00"	"10.70.0.66"	"10.70.1.6"	"40245"	"3389"	"tcp"	"16"	"0"	"40"	""
"1119"	"2026-08-24T02:40:50.003000+00:00"	"10.70.0.66"	"10.70.1.6"	"40245"	"3389"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1120"	"2026-08-24T02:40:50.004000+00:00"	"10.70.1.6"	"10.70.0.66"	"3389"	"40245"	"tcp"	"24"	"2"	"42"	"4f4b"
"1121"	"2026-08-24T02:40:50.005000+00:00"	"10.70.0.66"	"10.70.1.6"	"40245"	"3389"	"tcp"	"17"	"0"	"40"	""
"1122"	"2026-08-24T02:40:50.006000+00:00"	"10.70.1.6"	"10.70.0.66"	"3389"	"40245"	"tcp"	"17"	"0"	"40"	""
"1123"	"2026-08-24T02:41:00+00:00"	"10.70.0.66"	"10.70.1.7"	"40246"	"22"	"tcp"	"2"	"0"	"40"	""
"1124"	"2026-08-24T02:41:00.001000+00:00"	"10.70.1.7"	"10.70.0.66"	"22"	"40246"	"tcp"	"18"	"0"	"40"	""
"1125"	"2026-08-24T02:41:00.002000+00:00"	"10.70.0.66"	"10.70.1.7"	"40246"	"22"	"tcp"	"16"	"0"	"40"	""
"1126"	"2026-08-24T02:41:00.003000+00:00"	"10.70.0.66"	"10.70.1.7"	"40246"	"22"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1127"	"2026-08-24T02:41:00.004000+00:00"	"10.70.1.7"	"10.70.0.66"	"22"	"40246"	"tcp"	"24"	"2"	"42"	"4f4b"
"1128"	"2026-08-24T02:41:00.005000+00:00"	"10.70.0.66"	"10.70.1.7"	"40246"	"22"	"tcp"	"17"	"0"	"40"	""
"1129"	"2026-08-24T02:41:00.006000+00:00"	"10.70.1.7"	"10.70.0.66"	"22"	"40246"	"tcp"	"17"	"0"	"40"	""
"1130"	"2026-08-24T02:41:10+00:00"	"10.70.0.66"	"10.70.1.8"	"40247"	"445"	"tcp"	"2"	"0"	"40"	""
"1131"	"2026-08-24T02:41:10.001000+00:00"	"10.70.1.8"	"10.70.0.66"	"445"	"40247"	"tcp"	"18"	"0"	"40"	""
"1132"	"2026-08-24T02:41:10.002000+00:00"	"10.70.0.66"	"10.70.1.8"	"40247"	"445"	"tcp"	"16"	"0"	"40"	""
"1133"	"2026-08-24T02:41:10.003000+00:00"	"10.70.0.66"	"10.70.1.8"	"40247"	"445"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1134"	"2026-08-24T02:41:10.004000+00:00"	"10.70.1.8"	"10.70.0.66"	"445"	"40247"	"tcp"	"24"	"2"	"42"	"4f4b"
"1135"	"2026-08-24T02:41:10.005000+00:00"	"10.70.0.66"	"10.70.1.8"	"40247"	"445"	"tcp"	"17"	"0"	"40"	""
"1136"	"2026-08-24T02:41:10.006000+00:00"	"10.70.1.8"	"10.70.0.66"	"445"	"40247"	"tcp"	"17"	"0"	"40"	""
"1137"	"2026-08-24T02:41:20+00:00"	"10.70.0.66"	"10.70.1.9"	"40248"	"3389"	"tcp"	"2"	"0"	"40"	""
"1138"	"2026-08-24T02:41:20.001000+00:00"	"10.70.1.9"	"10.70.0.66"	"3389"	"40248"	"tcp"	"18"	"0"	"40"	""
"1139"	"2026-08-24T02:41:20.002000+00:00"	"10.70.0.66"	"10.70.1.9"	"40248"	"3389"	"tcp"	"16"	"0"	"40"	""
"1140"	"2026-08-24T02:41:20.003000+00:00"	"10.70.0.66"	"10.70.1.9"	"40248"	"3389"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1141"	"2026-08-24T02:41:20.004000+00:00"	"10.70.1.9"	"10.70.0.66"	"3389"	"40248"	"tcp"	"24"	"2"	"42"	"4f4b"
"1142"	"2026-08-24T02:41:20.005000+00:00"	"10.70.0.66"	"10.70.1.9"	"40248"	"3389"	"tcp"	"17"	"0"	"40"	""
"1143"	"2026-08-24T02:41:20.006000+00:00"	"10.70.1.9"	"10.70.0.66"	"3389"	"40248"	"tcp"	"17"	"0"	"40"	""
"1144"	"2026-08-24T02:41:30+00:00"	"10.70.0.66"	"10.70.1.10"	"40249"	"22"	"tcp"	"2"	"0"	"40"	""
"1145"	"2026-08-24T02:41:30.001000+00:00"	"10.70.1.10"	"10.70.0.66"	"22"	"40249"	"tcp"	"18"	"0"	"40"	""
"1146"	"2026-08-24T02:41:30.002000+00:00"	"10.70.0.66"	"10.70.1.10"	"40249"	"22"	"tcp"	"16"	"0"	"40"	""
"1147"	"2026-08-24T02:41:30.003000+00:00"	"10.70.0.66"	"10.70.1.10"	"40249"	"22"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1148"	"2026-08-24T02:41:30.004000+00:00"	"10.70.1.10"	"10.70.0.66"	"22"	"40249"	"tcp"	"24"	"2"	"42"	"4f4b"
"1149"	"2026-08-24T02:41:30.005000+00:00"	"10.70.0.66"	"10.70.1.10"	"40249"	"22"	"tcp"	"17"	"0"	"40"	""
"1150"	"2026-08-24T02:41:30.006000+00:00"	"10.70.1.10"	"10.70.0.66"	"22"	"40249"	"tcp"	"17"	"0"	"40"	""
"1151"	"2026-08-24T02:41:40+00:00"	"10.70.0.66"	"10.70.1.11"	"40250"	"445"	"tcp"	"2"	"0"	"40"	""
"1152"	"2026-08-24T02:41:40.001000+00:00"	"10.70.1.11"	"10.70.0.66"	"445"	"40250"	"tcp"	"18"	"0"	"40"	""
"1153"	"2026-08-24T02:41:40.002000+00:00"	"10.70.0.66"	"10.70.1.11"	"40250"	"445"	"tcp"	"16"	"0"	"40"	""
"1154"	"2026-08-24T02:41:40.003000+00:00"	"10.70.0.66"	"10.70.1.11"	"40250"	"445"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1155"	"2026-08-24T02:41:40.004000+00:00"	"10.70.1.11"	"10.70.0.66"	"445"	"40250"	"tcp"	"24"	"2"	"42"	"4f4b"
"1156"	"2026-08-24T02:41:40.005000+00:00"	"10.70.0.66"	"10.70.1.11"	"40250"	"445"	"tcp"	"17"	"0"	"40"	""
"1157"	"2026-08-24T02:41:40.006000+00:00"	"10.70.1.11"	"10.70.0.66"	"445"	"40250"	"tcp"	"17"	"0"	"40"	""
"1158"	"2026-08-24T02:41:50+00:00"	"10.70.0.66"	"10.70.1.12"	"40251"	"3389"	"tcp"	"2"	"0"	"40"	""
"1159"	"2026-08-24T02:41:50.001000+00:00"	"10.70.1.12"	"10.70.0.66"	"3389"	"40251"	"tcp"	"18"	"0"	"40"	""
"1160"	"2026-08-24T02:41:50.002000+00:00"	"10.70.0.66"	"10.70.1.12"	"40251"	"3389"	"tcp"	"16"	"0"	"40"	""
"1161"	"2026-08-24T02:41:50.003000+00:00"	"10.70.0.66"	"10.70.1.12"	"40251"	"3389"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1162"	"2026-08-24T02:41:50.004000+00:00"	"10.70.1.12"	"10.70.0.66"	"3389"	"40251"	"tcp"	"24"	"2"	"42"	"4f4b"
"1163"	"2026-08-24T02:41:50.005000+00:00"	"10.70.0.66"	"10.70.1.12"	"40251"	"3389"	"tcp"	"17"	"0"	"40"	""
"1164"	"2026-08-24T02:41:50.006000+00:00"	"10.70.1.12"	"10.70.0.66"	"3389"	"40251"	"tcp"	"17"	"0"	"40"	""
"1165"	"2026-08-24T02:42:00+00:00"	"10.70.0.66"	"10.70.1.13"	"40252"	"22"	"tcp"	"2"	"0"	"40"	""
"1166"	"2026-08-24T02:42:00.001000+00:00"	"10.70.1.13"	"10.70.0.66"	"22"	"40252"	"tcp"	"18"	"0"	"40"	""
"1167"	"2026-08-24T02:42:00.002000+00:00"	"10.70.0.66"	"10.70.1.13"	"40252"	"22"	"tcp"	"16"	"0"	"40"	""
"1168"	"2026-08-24T02:42:00.003000+00:00"	"10.70.0.66"	"10.70.1.13"	"40252"	"22"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1169"	"2026-08-24T02:42:00.004000+00:00"	"10.70.1.13"	"10.70.0.66"	"22"	"40252"	"tcp"	"24"	"2"	"42"	"4f4b"
"1170"	"2026-08-24T02:42:00.005000+00:00"	"10.70.0.66"	"10.70.1.13"	"40252"	"22"	"tcp"	"17"	"0"	"40"	""
"1171"	"2026-08-24T02:42:00.006000+00:00"	"10.70.1.13"	"10.70.0.66"	"22"	"40252"	"tcp"	"17"	"0"	"40"	""
"1172"	"2026-08-24T02:42:10+00:00"	"10.70.0.66"	"10.70.1.14"	"40253"	"445"	"tcp"	"2"	"0"	"40"	""
"1173"	"2026-08-24T02:42:10.001000+00:00"	"10.70.1.14"	"10.70.0.66"	"445"	"40253"	"tcp"	"18"	"0"	"40"	""
"1174"	"2026-08-24T02:42:10.002000+00:00"	"10.70.0.66"	"10.70.1.14"	"40253"	"445"	"tcp"	"16"	"0"	"40"	""
"1175"	"2026-08-24T02:42:10.003000+00:00"	"10.70.0.66"	"10.70.1.14"	"40253"	"445"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1176"	"2026-08-24T02:42:10.004000+00:00"	"10.70.1.14"	"10.70.0.66"	"445"	"40253"	"tcp"	"24"	"2"	"42"	"4f4b"
"1177"	"2026-08-24T02:42:10.005000+00:00"	"10.70.0.66"	"10.70.1.14"	"40253"	"445"	"tcp"	"17"	"0"	"40"	""
"1178"	"2026-08-24T02:42:10.006000+00:00"	"10.70.1.14"	"10.70.0.66"	"445"	"40253"	"tcp"	"17"	"0"	"40"	""
"1179"	"2026-08-24T02:42:20+00:00"	"10.70.0.66"	"10.70.1.15"	"40254"	"3389"	"tcp"	"2"	"0"	"40"	""
"1180"	"2026-08-24T02:42:20.001000+00:00"	"10.70.1.15"	"10.70.0.66"	"3389"	"40254"	"tcp"	"18"	"0"	"40"	""
"1181"	"2026-08-24T02:42:20.002000+00:00"	"10.70.0.66"	"10.70.1.15"	"40254"	"3389"	"tcp"	"16"	"0"	"40"	""
"1182"	"2026-08-24T02:42:20.003000+00:00"	"10.70.0.66"	"10.70.1.15"	"40254"	"3389"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1183"	"2026-08-24T02:42:20.004000+00:00"	"10.70.1.15"	"10.70.0.66"	"3389"	"40254"	"tcp"	"24"	"2"	"42"	"4f4b"
"1184"	"2026-08-24T02:42:20.005000+00:00"	"10.70.0.66"	"10.70.1.15"	"40254"	"3389"	"tcp"	"17"	"0"	"40"	""
"1185"	"2026-08-24T02:42:20.006000+00:00"	"10.70.1.15"	"10.70.0.66"	"3389"	"40254"	"tcp"	"17"	"0"	"40"	""
"1186"	"2026-08-24T02:42:30+00:00"	"10.70.0.66"	"10.70.1.16"	"40255"	"22"	"tcp"	"2"	"0"	"40"	""
"1187"	"2026-08-24T02:42:30.001000+00:00"	"10.70.1.16"	"10.70.0.66"	"22"	"40255"	"tcp"	"18"	"0"	"40"	""
"1188"	"2026-08-24T02:42:30.002000+00:00"	"10.70.0.66"	"10.70.1.16"	"40255"	"22"	"tcp"	"16"	"0"	"40"	""
"1189"	"2026-08-24T02:42:30.003000+00:00"	"10.70.0.66"	"10.70.1.16"	"40255"	"22"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1190"	"2026-08-24T02:42:30.004000+00:00"	"10.70.1.16"	"10.70.0.66"	"22"	"40255"	"tcp"	"24"	"2"	"42"	"4f4b"
"1191"	"2026-08-24T02:42:30.005000+00:00"	"10.70.0.66"	"10.70.1.16"	"40255"	"22"	"tcp"	"17"	"0"	"40"	""
"1192"	"2026-08-24T02:42:30.006000+00:00"	"10.70.1.16"	"10.70.0.66"	"22"	"40255"	"tcp"	"17"	"0"	"40"	""
"1193"	"2026-08-24T02:42:40+00:00"	"10.70.0.66"	"10.70.1.17"	"40256"	"445"	"tcp"	"2"	"0"	"40"	""
"1194"	"2026-08-24T02:42:40.001000+00:00"	"10.70.1.17"	"10.70.0.66"	"445"	"40256"	"tcp"	"18"	"0"	"40"	""
"1195"	"2026-08-24T02:42:40.002000+00:00"	"10.70.0.66"	"10.70.1.17"	"40256"	"445"	"tcp"	"16"	"0"	"40"	""
"1196"	"2026-08-24T02:42:40.003000+00:00"	"10.70.0.66"	"10.70.1.17"	"40256"	"445"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1197"	"2026-08-24T02:42:40.004000+00:00"	"10.70.1.17"	"10.70.0.66"	"445"	"40256"	"tcp"	"24"	"2"	"42"	"4f4b"
"1198"	"2026-08-24T02:42:40.005000+00:00"	"10.70.0.66"	"10.70.1.17"	"40256"	"445"	"tcp"	"17"	"0"	"40"	""
"1199"	"2026-08-24T02:42:40.006000+00:00"	"10.70.1.17"	"10.70.0.66"	"445"	"40256"	"tcp"	"17"	"0"	"40"	""
"1200"	"2026-08-24T02:42:50+00:00"	"10.70.0.66"	"10.70.1.18"	"40257"	"3389"	"tcp"	"2"	"0"	"40"	""
"1201"	"2026-08-24T02:42:50.001000+00:00"	"10.70.1.18"	"10.70.0.66"	"3389"	"40257"	"tcp"	"18"	"0"	"40"	""
"1202"	"2026-08-24T02:42:50.002000+00:00"	"10.70.0.66"	"10.70.1.18"	"40257"	"3389"	"tcp"	"16"	"0"	"40"	""
"1203"	"2026-08-24T02:42:50.003000+00:00"	"10.70.0.66"	"10.70.1.18"	"40257"	"3389"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1204"	"2026-08-24T02:42:50.004000+00:00"	"10.70.1.18"	"10.70.0.66"	"3389"	"40257"	"tcp"	"24"	"2"	"42"	"4f4b"
"1205"	"2026-08-24T02:42:50.005000+00:00"	"10.70.0.66"	"10.70.1.18"	"40257"	"3389"	"tcp"	"17"	"0"	"40"	""
"1206"	"2026-08-24T02:42:50.006000+00:00"	"10.70.1.18"	"10.70.0.66"	"3389"	"40257"	"tcp"	"17"	"0"	"40"	""
"1207"	"2026-08-24T02:43:00+00:00"	"10.70.0.66"	"10.70.1.19"	"40258"	"22"	"tcp"	"2"	"0"	"40"	""
"1208"	"2026-08-24T02:43:00.001000+00:00"	"10.70.1.19"	"10.70.0.66"	"22"	"40258"	"tcp"	"18"	"0"	"40"	""
"1209"	"2026-08-24T02:43:00.002000+00:00"	"10.70.0.66"	"10.70.1.19"	"40258"	"22"	"tcp"	"16"	"0"	"40"	""
"1210"	"2026-08-24T02:43:00.003000+00:00"	"10.70.0.66"	"10.70.1.19"	"40258"	"22"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
"1211"	"2026-08-24T02:43:00.004000+00:00"	"10.70.1.19"	"10.70.0.66"	"22"	"40258"	"tcp"	"24"	"2"	"42"	"4f4b"
"1212"	"2026-08-24T02:43:00.005000+00:00"	"10.70.0.66"	"10.70.1.19"	"40258"	"22"	"tcp"	"17"	"0"	"40"	""
"1213"	"2026-08-24T02:43:00.006000+00:00"	"10.70.1.19"	"10.70.0.66"	"22"	"40258"	"tcp"	"17"	"0"	"40"	""
"1214"	"2026-08-24T02:43:10+00:00"	"10.70.0.66"	"10.70.1.20"	"40259"	"445"	"tcp"	"2"	"0"	"40"	""
"1215"	"2026-08-24T02:43:10.001000+00:00"	"10.70.1.20"	"10.70.0.66"	"445"	"40259"	"tcp"	"18"	"0"	"40"	""
"1216"	"2026-08-24T02:43:10.002000+00:00"	"10.70.0.66"	"10.70.1.20"	"40259"	"445"	"tcp"	"16"	"0"	"40"	""
"1217"	"2026-08-24T02:43:10.003000+00:00"	"10.70.0.66"	"10.70.1.20"	"40259"	"445"	"tcp"	"24"	"35"	"75"	"4c4142313320636f686572656e742072656d6f746520736572766963652070726f6265"
